path	line	markers
server/tests/test_customer_release_preflight.py	52	DESKTOP_USER
server/tests/test_customer_release_preflight.py	65	DESKTOP_USER
server/tests/test_customer_sessions.py	479	internal
server/tests/test_db.py	5	sqlite
server/tests/test_db.py	78	sqlite
server/tests/test_db.py	88	sqlite
server/tests/test_db.py	272	sqlite
server/tests/test_db.py	281	sqlite
server/tests/test_db.py	292	sqlite
server/tests/test_db.py	310	sqlite
server/tests/test_db.py	332	sqlite
server/tests/test_db.py	341	sqlite
server/tests/test_db.py	347	sqlite
server/tests/test_db.py	356	sqlite
server/tests/test_db.py	366	sqlite
server/tests/test_db.py	397	sqlite
server/tests/test_db.py	424	sqlite
server/tests/test_db.py	452	sqlite
server/tests/test_db.py	477	sqlite
server/tests/test_db.py	481	sqlite
server/tests/test_db.py	496	sqlite
server/tests/test_db.py	516	sqlite
server/tests/test_db.py	559	SQLite
server/tests/test_db.py	563	sqlite
server/tests/test_db.py	577	sqlite
server/tests/test_db.py	597	sqlite
server/tests/test_db.py	612	sqlite
server/tests/test_db.py	653	sqlite
server/tests/test_db.py	661	sqlite
server/tests/test_db.py	730	sqlite
server/tests/test_db.py	732	sqlite
server/tests/test_db.py	804	sqlite
server/tests/test_db.py	850	sqlite
server/tests/test_db.py	918	sqlite
server/tests/test_db_pg.py	6	SQLite
server/tests/test_db_pg.py	13	sqlite
server/tests/test_db_pg.py	97	internal,sqlite
server/tests/test_db_pg.py	101	sqlite
server/tests/test_db_pg.py	104	internal,sqlite
server/tests/test_db_pg.py	105	internal
server/tests/test_db_pg.py	119	sqlite
server/tests/test_db_pg.py	120	internal
server/tests/test_db_pg.py	130	internal
server/tests/test_db_pg.py	132	Internal
server/tests/test_db_pg.py	145	sqlite
server/tests/test_db_pg.py	146	sqlite
server/tests/test_db_pg.py	147	sqlite
server/tests/test_db_pg.py	148	sqlite
server/tests/test_db_pg.py	152	sqlite
server/tests/test_db_pg.py	165	sqlite
server/tests/test_db_pg.py	171	internal
server/tests/test_db_pg.py	178	internal,DESKTOP_USER
server/tests/test_db_pg.py	179	sqlite
server/tests/test_db_pg.py	195	sqlite
server/tests/test_db_pg.py	200	sqlite
server/tests/test_db_pg.py	206	sqlite
server/tests/test_db_pg.py	217	sqlite
server/tests/test_db_pg.py	219	sqlite
server/tests/test_db_pg.py	220	sqlite
server/tests/test_db_pg.py	230	sqlite
server/tests/test_db_pg.py	240	sqlite
server/tests/test_db_pg.py	241	sqlite
server/tests/test_db_pg.py	248	sqlite
server/tests/test_db_pg.py	268	sqlite
server/tests/test_db_pg.py	274	internal
server/tests/test_db_pg.py	278	sqlite
server/tests/test_db_pg.py	279	sqlite
server/tests/test_db_pg.py	283	sqlite
server/tests/test_db_pg.py	292	internal
server/tests/test_db_pg.py	293	internal
server/tests/test_db_pg.py	314	sqlite
server/tests/test_db_pg.py	318	sqlite
server/tests/test_db_pg.py	321	SQLite
server/tests/test_db_pg.py	382	sqlite
server/tests/test_db_pg.py	383	sqlite
server/tests/test_db_pg.py	385	internal
server/tests/test_db_pg.py	508	SQLite
server/tests/test_db_pg.py	609	SQLite
server/tests/test_db_pg.py	621	SQLite
server/tests/test_db_pg.py	632	SQLite
server/tests/test_db_pg.py	692	sqlite
server/tests/test_db_pg.py	696	SQLite
server/tests/test_db_pg.py	698	sqlite
server/tests/test_db_pg.py	704	sqlite
server/tests/test_db_portable.py	4	SQLite
server/tests/test_db_portable.py	6	SQLite
server/tests/test_db_portable.py	13	sqlite
server/tests/test_db_portable.py	17	sqlite
server/tests/test_db_portable.py	20	sqlite
server/tests/test_db_portable.py	26	sqlite
server/tests/test_db_portable.py	33	sqlite
server/tests/test_db_portable.py	40	sqlite
server/tests/test_db_portable.py	44	sqlite
server/tests/test_db_portable.py	51	sqlite
server/tests/test_db_portable.py	57	sqlite
server/tests/test_db_portable.py	62	sqlite
server/tests/test_db_portable.py	64	sqlite
server/tests/test_db_portable.py	68	sqlite
server/tests/test_db_portable.py	74	sqlite
server/tests/test_db_portable.py	78	sqlite
server/tests/test_db_portable.py	85	sqlite
server/tests/test_db_portable.py	89	sqlite
server/tests/test_db_portable.py	96	sqlite
server/tests/test_db_portable.py	99	sqlite
server/tests/test_db_portable.py	106	SQLite
server/tests/test_db_portable.py	108	sqlite
server/tests/test_db_portable.py	112	sqlite
server/tests/test_db_portable.py	118	SQLite
server/tests/test_db_portable.py	122	sqlite
server/tests/test_db_portable.py	126	sqlite
server/tests/test_db_portable.py	136	SQLite
server/tests/test_db_portable.py	139	sqlite
server/tests/test_db_portable.py	149	sqlite
server/tests/test_db_portable.py	153	SQLite
server/tests/test_db_portable.py	156	sqlite
server/tests/test_db_portable.py	162	sqlite
server/tests/test_db_portable.py	167	sqlite
server/tests/test_db_portable.py	168	sqlite
server/tests/test_db_portable.py	170	sqlite
server/tests/test_db_portable.py	173	sqlite
server/tests/test_db_portable.py	174	sqlite
server/tests/test_db_portable.py	175	sqlite
server/tests/test_db_portable.py	179	sqlite
server/tests/test_db_portable.py	185	sqlite
server/tests/test_db_portable.py	187	sqlite
server/tests/test_db_portable.py	188	sqlite
server/tests/test_db_portable.py	192	sqlite
server/tests/test_db_portable.py	196	sqlite
server/tests/test_db_portable.py	197	sqlite
server/tests/test_db_portable.py	198	sqlite
server/tests/test_db_portable.py	199	sqlite
server/tests/test_e2e_fake_provider.py	4	sqlite
server/tests/test_e2e_fake_provider.py	94	SQLite
server/tests/test_e2e_fake_provider.py	99	sqlite
server/tests/test_e2e_fake_provider.py	153	sqlite
server/tests/test_e2e_fake_provider.py	214	sqlite
server/tests/test_e2e_fake_provider.py	238	sqlite
server/tests/test_e2e_fake_provider.py	278	sqlite
server/tests/test_e2e_fake_provider.py	384	sqlite
server/tests/test_first_frames.py	5	sqlite
server/tests/test_first_frames.py	238	SQLite
server/tests/test_first_frames.py	243	sqlite
server/tests/test_first_frames.py	259	sqlite
server/tests/test_first_frames.py	339	sqlite
server/tests/test_first_frames.py	418	sqlite
server/tests/test_first_frames.py	464	sqlite
server/tests/test_first_frames.py	474	sqlite
server/tests/test_first_frames.py	489	sqlite
server/tests/test_first_frames.py	568	sqlite
server/tests/test_first_frames.py	614	sqlite
server/tests/test_first_frames.py	657	sqlite
server/tests/test_first_frames.py	722	sqlite
server/tests/test_first_frames.py	768	sqlite
server/tests/test_first_frames.py	818	sqlite
server/tests/test_first_frames.py	884	sqlite
server/tests/test_first_frames.py	966	sqlite
server/tests/test_first_frames.py	1015	sqlite
server/tests/test_first_frames.py	1063	sqlite
server/tests/test_first_frames.py	1082	sqlite
server/tests/test_first_frames.py	1107	sqlite
server/tests/test_first_frames.py	1150	sqlite
server/tests/test_first_frames.py	1202	sqlite
server/tests/test_first_frames.py	1237	sqlite
server/tests/test_first_frames.py	1541	sqlite
server/tests/test_first_frames.py	1555	sqlite
server/tests/test_first_frames.py	1606	sqlite
server/tests/test_first_frames.py	1713	sqlite
server/tests/test_first_frames.py	1777	sqlite
server/tests/test_first_frames.py	1909	sqlite
server/tests/test_gate1_bootstrap.py	17	sqlite
server/tests/test_gate1_bootstrap.py	26	sqlite
server/tests/test_gate1_bootstrap.py	59	desktop_user
server/tests/test_gate1_e2e.py	84	sqlite
server/tests/test_gate1_e2e.py	423	internal
server/tests/test_gate1_e2e.py	429	sqlite
server/tests/test_generation.py	7	sqlite
server/tests/test_generation.py	54	sqlite
server/tests/test_generation.py	153	SQLite
server/tests/test_generation.py	158	sqlite
server/tests/test_generation.py	172	sqlite
server/tests/test_generation.py	620	sqlite
server/tests/test_generation.py	639	sqlite
server/tests/test_generation.py	786	sqlite
server/tests/test_generation.py	849	sqlite
server/tests/test_generation.py	957	sqlite
server/tests/test_generation.py	974	sqlite
server/tests/test_generation.py	1025	sqlite
server/tests/test_generation.py	1035	sqlite
server/tests/test_generation.py	1073	sqlite
server/tests/test_generation.py	1126	sqlite
server/tests/test_generation.py	1174	sqlite
server/tests/test_generation.py	1246	sqlite
server/tests/test_generation.py	1307	sqlite
server/tests/test_generation.py	1319	sqlite
server/tests/test_generation.py	1353	sqlite
server/tests/test_generation.py	1393	sqlite
server/tests/test_generation.py	1458	sqlite
server/tests/test_generation.py	1535	sqlite
server/tests/test_generation.py	1565	sqlite
server/tests/test_generation.py	1598	sqlite
server/tests/test_generation.py	1625	sqlite
server/tests/test_generation.py	1649	sqlite
server/tests/test_generation.py	1731	sqlite
server/tests/test_generation.py	1757	sqlite
server/tests/test_generation.py	1786	sqlite
server/tests/test_generation.py	1818	sqlite
server/tests/test_generation.py	1943	sqlite
server/tests/test_generation.py	1974	sqlite
server/tests/test_generation.py	2365	sqlite
server/tests/test_generation.py	2418	sqlite
server/tests/test_generation.py	2466	sqlite
server/tests/test_generation.py	2645	sqlite
server/tests/test_generation.py	2690	sqlite
server/tests/test_generation.py	2726	sqlite
server/tests/test_generation.py	2769	sqlite
server/tests/test_generation.py	2894	sqlite
server/tests/test_generation.py	3078	sqlite
server/tests/test_generation.py	3104	sqlite
server/tests/test_generation.py	3132	sqlite
server/tests/test_generation.py	3171	sqlite
server/tests/test_generation.py	3194	sqlite
server/tests/test_generation.py	3195	sqlite
server/tests/test_generation.py	3217	sqlite
server/tests/test_generation.py	3235	sqlite
server/tests/test_generation.py	3306	sqlite
server/tests/test_generation.py	3323	sqlite
server/tests/test_generation.py	3376	sqlite
server/tests/test_generation.py	3423	sqlite
server/tests/test_generation.py	3523	sqlite
server/tests/test_generation.py	3603	sqlite
server/tests/test_generation.py	3641	sqlite
server/tests/test_generation.py	3662	sqlite
server/tests/test_generation.py	3733	sqlite
server/tests/test_generation.py	3790	sqlite
server/tests/test_generation.py	3803	sqlite
server/tests/test_generation.py	3882	sqlite
server/tests/test_generation.py	3969	sqlite
server/tests/test_generation.py	4039	sqlite
server/tests/test_generation.py	4087	sqlite
server/tests/test_generation.py	4114	sqlite
server/tests/test_generation.py	4135	sqlite
server/tests/test_generation.py	4187	sqlite
server/tests/test_generation.py	4210	sqlite
server/tests/test_generation.py	4231	sqlite
server/tests/test_generation.py	4266	sqlite
server/tests/test_generation.py	4328	sqlite
server/tests/test_generation.py	4388	sqlite
server/tests/test_generation.py	4444	sqlite
server/tests/test_generation.py	4484	sqlite
server/tests/test_generation.py	4519	sqlite
server/tests/test_generation.py	4548	sqlite
server/tests/test_generation.py	4560	sqlite
server/tests/test_generation.py	4595	sqlite
server/tests/test_generation.py	4618	sqlite
server/tests/test_generation.py	4648	sqlite
server/tests/test_generation.py	4691	sqlite
server/tests/test_generation.py	4732	sqlite
server/tests/test_generation.py	4787	sqlite
server/tests/test_generation.py	4841	sqlite
server/tests/test_generation.py	4911	sqlite
server/tests/test_generation.py	4972	sqlite
server/tests/test_generation.py	4992	sqlite
server/tests/test_generation.py	5012	sqlite
server/tests/test_generation.py	5062	sqlite
server/tests/test_generation.py	5099	sqlite
server/tests/test_generation.py	5110	sqlite
server/tests/test_generation.py	5145	sqlite
server/tests/test_generation.py	5163	sqlite
server/tests/test_generation.py	5191	sqlite
server/tests/test_generation.py	5237	sqlite
server/tests/test_generation.py	5255	sqlite
server/tests/test_generation.py	5315	sqlite
server/tests/test_generation.py	5334	sqlite
server/tests/test_generation.py	5418	sqlite
server/tests/test_generation.py	5437	sqlite
server/tests/test_generation.py	5449	sqlite
server/tests/test_generation.py	5499	sqlite
server/tests/test_generation.py	5542	sqlite
server/tests/test_generation.py	5571	sqlite
server/tests/test_generation.py	5602	sqlite
server/tests/test_generation.py	5698	sqlite
server/tests/test_generation.py	5743	sqlite
server/tests/test_generation.py	5802	sqlite
server/tests/test_generation.py	5828	sqlite
server/tests/test_generation.py	5848	sqlite
server/tests/test_generation.py	5902	sqlite
server/tests/test_generation.py	5927	sqlite
server/tests/test_generation.py	5942	sqlite
server/tests/test_generation.py	5968	sqlite
server/tests/test_generation.py	5977	sqlite
server/tests/test_generation.py	5990	sqlite
server/tests/test_generation.py	6035	sqlite
server/tests/test_generation.py	6061	sqlite
server/tests/test_generation.py	6088	sqlite
server/tests/test_generation.py	6118	sqlite
server/tests/test_generation.py	6145	sqlite
server/tests/test_generation.py	6171	sqlite
server/tests/test_generation.py	6215	sqlite
server/tests/test_generation.py	6240	sqlite
server/tests/test_generation.py	6264	sqlite
server/tests/test_generation.py	6296	sqlite
server/tests/test_generation.py	6315	sqlite
server/tests/test_generation.py	6345	sqlite
server/tests/test_generation.py	6392	sqlite
server/tests/test_generation.py	6438	sqlite
server/tests/test_generation.py	6491	sqlite
server/tests/test_generation.py	6546	sqlite
server/tests/test_generation.py	6598	sqlite
server/tests/test_generation.py	6649	sqlite
server/tests/test_generation.py	6667	sqlite
server/tests/test_generation.py	6740	sqlite
server/tests/test_generation.py	6756	sqlite
server/tests/test_generation.py	6791	sqlite
server/tests/test_hifly_client.py	4	sqlite
server/tests/test_hifly_client.py	38	sqlite
server/tests/test_hifly_client.py	47	sqlite
server/tests/test_hifly_client.py	59	sqlite
server/tests/test_hifly_client.py	342	sqlite
server/tests/test_independent_creation.py	3	SQLite
server/tests/test_independent_creation.py	12	sqlite
server/tests/test_independent_creation.py	99	sqlite
server/tests/test_independent_creation.py	117	sqlite
server/tests/test_independent_creation.py	182	sqlite
server/tests/test_independent_creation.py	411	sqlite
server/tests/test_independent_creation.py	415	sqlite
server/tests/test_independent_creation.py	462	sqlite
server/tests/test_independent_creation.py	533	sqlite
server/tests/test_independent_creation.py	544	sqlite
server/tests/test_independent_creation.py	576	sqlite
server/tests/test_independent_creation.py	579	sqlite
server/tests/test_independent_creation.py	621	sqlite
server/tests/test_independent_creation.py	625	sqlite
server/tests/test_internal_access_tokens.py	29	internal
server/tests/test_internal_access_tokens.py	41	internal
server/tests/test_internal_access_tokens.py	42	internal
server/tests/test_internal_access_tokens.py	60	internal
server/tests/test_internal_access_tokens.py	61	internal
server/tests/test_internal_access_tokens.py	64	internal
server/tests/test_internal_access_tokens.py	68	sqlite
server/tests/test_internal_access_tokens.py	70	internal
server/tests/test_internal_access_tokens.py	71	DESKTOP_USER
server/tests/test_internal_access_tokens.py	94	sqlite
server/tests/test_internal_access_tokens.py	130	sqlite
server/tests/test_internal_access_tokens.py	132	internal
server/tests/test_internal_access_tokens.py	141	internal
server/tests/test_internal_access_tokens.py	142	internal
server/tests/test_internal_access_tokens.py	143	internal
server/tests/test_internal_access_tokens.py	145	internal
server/tests/test_internal_access_tokens.py	148	internal
server/tests/test_internal_access_tokens.py	149	internal
server/tests/test_internal_access_tokens.py	150	internal
server/tests/test_internal_access_tokens.py	151	internal
server/tests/test_internal_access_tokens.py	169	internal
server/tests/test_internal_access_tokens.py	170	internal
server/tests/test_internal_access_tokens.py	172	internal
server/tests/test_internal_access_tokens.py	173	internal
server/tests/test_internal_access_tokens.py	176	internal
server/tests/test_internal_access_tokens.py	185	internal
server/tests/test_internal_access_tokens.py	186	internal
server/tests/test_internal_access_tokens.py	189	internal
server/tests/test_internal_access_tokens.py	191	DESKTOP_USER
server/tests/test_internal_access_tokens.py	194	internal
server/tests/test_internal_access_tokens.py	205	internal
server/tests/test_internal_access_tokens.py	210	internal
server/tests/test_internal_access_tokens.py	261	internal
server/tests/test_internal_access_tokens.py	262	internal
server/tests/test_internal_access_tokens.py	268	internal,Internal
server/tests/test_internal_access_tokens.py	272	internal
server/tests/test_internal_access_tokens.py	273	internal
server/tests/test_internal_access_tokens.py	281	internal
server/tests/test_internal_access_tokens.py	289	internal
server/tests/test_internal_access_tokens.py	295	内部
server/tests/test_internal_access_tokens.py	297	internal
server/tests/test_internal_access_tokens.py	300	internal
server/tests/test_internal_access_tokens.py	302	内部
server/tests/test_internal_access_tokens.py	304	internal
server/tests/test_internal_admin.py	4	sqlite
server/tests/test_internal_admin.py	13	CONTROL_PROXY,CONTROL_ADMIN_USER
server/tests/test_internal_admin.py	17	internal
server/tests/test_internal_admin.py	32	internal
server/tests/test_internal_admin.py	36	internal
server/tests/test_internal_admin.py	39	internal
server/tests/test_internal_admin.py	40	internal
server/tests/test_internal_admin.py	42	CONTROL_ADMIN_USER
server/tests/test_internal_admin.py	44	CONTROL_PROXY
server/tests/test_internal_admin.py	49	sqlite
server/tests/test_internal_admin.py	53	internal
server/tests/test_internal_admin.py	54	Internal
server/tests/test_internal_admin.py	87	INTERNAL
server/tests/test_internal_admin.py	112	INTERNAL
server/tests/test_internal_admin.py	120	sqlite
server/tests/test_internal_admin.py	121	sqlite
server/tests/test_internal_admin.py	130	internal
server/tests/test_internal_admin.py	139	internal
server/tests/test_internal_admin.py	141	internal
server/tests/test_internal_admin.py	233	internal
server/tests/test_internal_admin.py	235	internal
server/tests/test_internal_admin.py	236	sqlite
server/tests/test_internal_admin.py	310	sqlite
server/tests/test_internal_admin.py	316	sqlite
server/tests/test_internal_admin.py	328	sqlite
server/tests/test_internal_admin.py	341	INTERNAL
server/tests/test_internal_admin.py	349	INTERNAL
server/tests/test_internal_admin.py	361	sqlite
server/tests/test_internal_admin.py	369	sqlite
server/tests/test_internal_admin.py	379	sqlite
server/tests/test_internal_admin.py	394	internal
server/tests/test_internal_admin.py	396	internal
server/tests/test_internal_admin.py	397	sqlite
server/tests/test_internal_admin.py	638	internal
server/tests/test_internal_admin.py	640	internal
server/tests/test_internal_admin.py	654	internal
server/tests/test_internal_admin.py	657	internal
server/tests/test_internal_admin.py	658	internal
server/tests/test_internal_admin.py	677	sqlite
server/tests/test_internal_admin.py	695	internal
server/tests/test_internal_admin.py	698	internal
server/tests/test_internal_admin.py	706	internal
server/tests/test_internal_admin.py	707	internal
server/tests/test_internal_admin.py	712	internal
server/tests/test_internal_admin.py	713	internal
server/tests/test_internal_admin.py	715	internal
server/tests/test_internal_admin.py	747	internal
server/tests/test_internal_admin.py	749	internal
server/tests/test_internal_admin.py	798	sqlite
server/tests/test_internal_admin.py	804	internal
server/tests/test_internal_admin.py	805	internal
server/tests/test_internal_admin.py	807	internal
server/tests/test_internal_admin.py	813	internal
server/tests/test_internal_admin.py	817	internal
server/tests/test_internal_admin.py	823	internal
server/tests/test_internal_admin.py	828	sqlite
server/tests/test_internal_admin.py	836	internal
server/tests/test_internal_admin.py	847	internal
server/tests/test_internal_admin.py	861	internal
server/tests/test_internal_admin.py	863	internal
server/tests/test_internal_admin.py	864	sqlite
server/tests/test_internal_admin.py	895	sqlite
server/tests/test_internal_admin.py	907	internal
server/tests/test_internal_admin.py	909	internal
server/tests/test_internal_admin.py	965	internal
server/tests/test_internal_admin.py	974	Internal
server/tests/test_internal_admin.py	993	internal
server/tests/test_internal_admin.py	996	internal
server/tests/test_internal_admin.py	1005	sqlite
server/tests/test_internal_billing.py	3	sqlite
server/tests/test_internal_billing.py	17	sqlite
server/tests/test_internal_billing.py	45	sqlite
server/tests/test_internal_billing.py	63	sqlite
server/tests/test_internal_billing.py	99	internal
server/tests/test_internal_billing.py	105	sqlite
server/tests/test_internal_billing.py	110	internal
server/tests/test_internal_billing.py	117	internal
server/tests/test_internal_billing.py	123	internal
server/tests/test_internal_billing.py	129	internal
server/tests/test_internal_billing.py	134	sqlite
server/tests/test_internal_billing.py	136	sqlite
server/tests/test_internal_billing.py	140	internal
server/tests/test_internal_billing.py	141	internal
server/tests/test_internal_billing.py	144	sqlite
server/tests/test_internal_billing.py	150	internal
server/tests/test_internal_billing.py	153	sqlite
server/tests/test_internal_billing.py	164	sqlite
server/tests/test_internal_billing.py	178	sqlite
server/tests/test_internal_billing.py	180	sqlite
server/tests/test_internal_billing.py	189	sqlite
server/tests/test_internal_billing.py	191	sqlite
server/tests/test_internal_billing.py	193	sqlite
server/tests/test_internal_billing.py	207	sqlite
server/tests/test_internal_billing.py	209	sqlite
server/tests/test_internal_billing.py	211	sqlite
server/tests/test_internal_billing.py	215	internal
server/tests/test_internal_billing.py	231	internal
server/tests/test_internal_billing.py	237	INTERNAL
server/tests/test_internal_billing.py	255	internal
server/tests/test_internal_billing.py	265	internal
server/tests/test_internal_deployment.py	29	internal
server/tests/test_internal_deployment.py	47	internal
server/tests/test_internal_deployment.py	51	internal
server/tests/test_internal_deployment.py	53	DESKTOP_USER
server/tests/test_internal_deployment.py	55	internal
server/tests/test_internal_deployment.py	57	CONTROL_PROXY
server/tests/test_internal_deployment.py	58	CONTROL_ADMIN_USER
server/tests/test_internal_deployment.py	79	internal
server/tests/test_internal_deployment.py	91	internal
server/tests/test_internal_deployment.py	115	sqlite
server/tests/test_internal_deployment.py	116	内部,单机
server/tests/test_internal_deployment.py	125	内部,单机
server/tests/test_internal_deployment.py	138	内部,单机
server/tests/test_material_permissions.py	19	sqlite
server/tests/test_material_permissions.py	20	sqlite
server/tests/test_materials.py	3	sqlite
server/tests/test_materials.py	40	sqlite
server/tests/test_materials.py	58	sqlite
server/tests/test_media.py	4	sqlite
server/tests/test_media.py	132	internal
server/tests/test_media.py	133	internal
server/tests/test_media.py	135	internal
server/tests/test_media.py	163	SQLite
server/tests/test_media.py	168	sqlite
server/tests/test_media.py	183	sqlite
server/tests/test_media.py	260	sqlite
server/tests/test_media.py	278	sqlite
server/tests/test_media.py	296	sqlite
server/tests/test_media.py	342	sqlite
server/tests/test_media.py	369	sqlite
server/tests/test_media.py	440	sqlite
server/tests/test_media.py	464	sqlite
server/tests/test_media.py	488	sqlite
server/tests/test_media.py	532	sqlite
server/tests/test_media.py	587	sqlite
server/tests/test_media.py	620	sqlite
server/tests/test_media.py	647	单机
server/tests/test_media.py	652	sqlite
server/tests/test_media.py	673	sqlite
server/tests/test_media.py	693	sqlite
server/tests/test_media.py	720	sqlite
server/tests/test_media.py	764	sqlite
server/tests/test_media.py	802	sqlite
server/tests/test_media.py	882	sqlite
server/tests/test_media.py	911	sqlite
server/tests/test_media.py	1018	sqlite
server/tests/test_media.py	1070	sqlite
server/tests/test_media.py	1093	sqlite
server/tests/test_migration_dialect_contract.py	3	sqlite
server/tests/test_migration_dialect_contract.py	21	sqlite
server/tests/test_migration_dialect_contract.py	27	internal
server/tests/test_migration_dialect_contract.py	47	sqlite
server/tests/test_migration_dialect_contract.py	57	sqlite
server/tests/test_migration_dialect_contract.py	65	sqlite
server/tests/test_migration_dialect_contract.py	67	sqlite
server/tests/test_optional_project_state_api.py	41	sqlite
server/tests/test_oral_domain.py	28	internal
server/tests/test_oral_domain.py	226	sqlite
server/tests/test_payments.py	5	sqlite
server/tests/test_payments.py	21	internal
server/tests/test_payments.py	52	sqlite
server/tests/test_payments.py	79	internal
server/tests/test_payments.py	84	CONTROL_PROXY
server/tests/test_payments.py	87	CONTROL_ADMIN_USER
server/tests/test_payments.py	90	sqlite
server/tests/test_payments.py	93	internal
server/tests/test_payments.py	94	Internal
server/tests/test_payments.py	159	内部
server/tests/test_payments.py	172	sqlite
server/tests/test_payments.py	197	sqlite
server/tests/test_payments.py	227	sqlite
server/tests/test_payments.py	242	sqlite
server/tests/test_payments.py	353	sqlite
server/tests/test_payments.py	452	sqlite
server/tests/test_payments.py	765	sqlite
server/tests/test_postgres_migrations.py	6	SQLite
server/tests/test_postgres_migrations.py	248	INTERNAL
server/tests/test_postgres_migrations.py	266	internal
server/tests/test_postgres_migrations.py	285	INTERNAL
server/tests/test_postgres_migrations.py	337	internal
server/tests/test_postgres_migrations.py	501	SQLite
server/tests/test_postgres_migrations.py	563	sqlite
server/tests/test_postgres_migrations.py	591	sqlite
server/tests/test_postgres_migrations.py	642	internal
server/tests/test_postgres_migrations.py	773	INTERNAL
server/tests/test_postgres_migrations.py	888	internal,INTERNAL
server/tests/test_postgres_migrations.py	904	internal
server/tests/test_postgres_migrations.py	918	INTERNAL
server/tests/test_postgres_migrations.py	995	internal
server/tests/test_postgres_migrations.py	1104	INTERNAL
server/tests/test_postgres_migrations.py	1177	internal
server/tests/test_postgres_migrations.py	1204	internal
server/tests/test_postgres_migrations.py	1748	internal
server/tests/test_project_character_selection.py	4	sqlite
server/tests/test_project_character_selection.py	54	SQLite
server/tests/test_project_character_selection.py	59	sqlite
server/tests/test_project_character_selection.py	118	internal
server/tests/test_project_character_selection.py	119	internal
server/tests/test_project_character_selection.py	186	sqlite
server/tests/test_project_character_selection.py	308	内部
server/tests/test_project_character_selection.py	309	内部
server/tests/test_project_character_selection.py	340	sqlite
server/tests/test_project_character_selection.py	438	sqlite
server/tests/test_project_character_selection.py	474	sqlite
server/tests/test_project_character_selection.py	513	sqlite
server/tests/test_project_character_selection.py	542	sqlite
server/tests/test_project_character_selection.py	595	sqlite
server/tests/test_queue_load_10k.py	54	internal
server/tests/test_queue_load_10k.py	132	internal
server/tests/test_rbac.py	4	sqlite
server/tests/test_rbac.py	37	sqlite
server/tests/test_rbac.py	46	SQLite
server/tests/test_rbac.py	58	sqlite
server/tests/test_rbac.py	154	sqlite
server/tests/test_rbac.py	174	DESKTOP_USER
server/tests/test_rbac.py	187	DESKTOP_USER
server/tests/test_rbac.py	200	DESKTOP_USER
server/tests/test_rbac.py	225	DESKTOP_USER
server/tests/test_rbac.py	237	sqlite
server/tests/test_rbac.py	260	DESKTOP_USER
server/tests/test_rbac.py	266	sqlite
server/tests/test_rbac.py	317	sqlite
server/tests/test_rbac.py	333	sqlite
server/tests/test_rbac.py	363	sqlite
server/tests/test_rbac.py	381	sqlite
server/tests/test_rbac.py	419	sqlite
server/tests/test_rbac.py	430	sqlite
server/tests/test_rbac.py	443	sqlite
server/tests/test_rbac.py	453	sqlite
server/tests/test_rbac.py	479	sqlite
server/tests/test_rbac.py	583	sqlite
server/tests/test_rbac.py	599	sqlite
server/tests/test_rbac.py	646	sqlite
server/tests/test_rbac.py	681	sqlite
server/tests/test_rbac.py	726	sqlite
server/tests/test_rbac.py	813	sqlite
server/tests/test_rbac.py	876	sqlite
server/tests/test_rbac.py	897	sqlite
server/tests/test_rbac.py	1009	sqlite
server/tests/test_recharge_orders.py	4	sqlite
server/tests/test_recharge_orders.py	16	internal
server/tests/test_recharge_orders.py	25	sqlite
server/tests/test_recharge_orders.py	30	internal
server/tests/test_recharge_orders.py	31	sqlite
server/tests/test_recharge_orders.py	33	internal
server/tests/test_recharge_orders.py	35	sqlite
server/tests/test_recharge_orders.py	41	sqlite
server/tests/test_recharge_orders.py	56	internal
server/tests/test_recharge_orders.py	61	sqlite
server/tests/test_recharge_orders.py	79	sqlite
server/tests/test_recharge_orders.py	80	sqlite
server/tests/test_recharge_orders.py	119	内部
server/tests/test_recharge_orders.py	128	sqlite
server/tests/test_recharge_orders.py	146	INTERNAL
server/tests/test_recharge_orders.py	156	internal
server/tests/test_recharge_orders.py	160	sqlite
server/tests/test_recharge_orders.py	178	sqlite
server/tests/test_recharge_orders.py	201	sqlite
server/tests/test_recharge_orders.py	214	sqlite
server/tests/test_recharge_orders.py	230	INTERNAL
server/tests/test_recharge_orders.py	293	sqlite
server/tests/test_recharge_orders.py	320	sqlite
server/tests/test_recharge_orders.py	365	sqlite
server/tests/test_recharge_orders.py	376	sqlite
server/tests/test_recharge_orders.py	385	sqlite
server/tests/test_script_from_audio.py	14	sqlite
server/tests/test_script_from_audio.py	47	sqlite
server/tests/test_script_from_audio.py	60	sqlite
server/tests/test_script_from_audio.py	203	sqlite
server/tests/test_script_from_audio.py	224	sqlite
server/tests/test_script_from_audio.py	277	sqlite
server/tests/test_script_from_audio.py	320	sqlite
server/tests/test_script_rewrite.py	4	sqlite
server/tests/test_script_rewrite.py	37	SQLite
server/tests/test_script_rewrite.py	42	sqlite
server/tests/test_script_rewrite.py	55	sqlite
server/tests/test_script_rewrite.py	114	sqlite
server/tests/test_script_rewrite.py	208	sqlite
server/tests/test_script_rewrite.py	252	sqlite
server/tests/test_script_rewrite.py	306	sqlite
server/tests/test_script_rewrite.py	452	sqlite
server/tests/test_script_rewrite.py	524	sqlite
server/tests/test_script_rewrite.py	569	sqlite
server/tests/test_script_rewrite.py	613	sqlite
